customer_id,gender,p3bkrel_pur,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,age_bracket,address,postcode,state,country,property_valuation
1738,Male,39,1985-04-24,Argiculture,High Net Worth,0,1,14.0,37,40,0130 Loeprich Lane,3808,VIC,Australia,9
1739,Male,20,1954-10-06,Entertainment,Mass Customer,0,0,7.0,67,70,0 Warner Road,2680,NSW,Australia,4
1741,Male,18,1994-07-11,Financial Services,High Net Worth,0,0,3.0,28,30,27 Evergreen Terrace,2261,NSW,Australia,9
1743,Male,80,1981-07-25,Manufacturing,Affluent Customer,0,1,8.0,40,40,4912 Lukken Way,4570,QLD,Australia,3
1744,Female,41,1972-01-21,Financial Services,High Net Worth,0,0,12.0,50,50,89 Cherokee Road,4211,QLD,Australia,8
1745,Female,37,1955-08-23,Financial Services,Mass Customer,0,1,6.0,66,70,4216 Annamark Pass,4300,QLD,Australia,4
1746,Male,58,1962-01-05,IT,High Net Worth,0,0,6.0,60,60,6 Forest Dale Parkway,4017,QLD,Australia,4
1747,Male,46,1987-03-14,Financial Services,Affluent Customer,0,0,14.0,35,40,1 Namekagon Parkway,4075,QLD,Australia,5
1748,Male,83,1956-06-07,Manufacturing,Mass Customer,0,1,10.0,66,70,09810 Dayton Hill,4035,QLD,Australia,8
1749,Female,66,1980-10-22,Telecommunications,High Net Worth,0,0,4.0,41,40,85 Magdeline Crossing,3149,VIC,Australia,9
1750,Male,14,1959-05-13,Entertainment,Mass Customer,0,1,16.0,63,60,7 Laurel Avenue,2125,NSW,Australia,12
1751,Female,49,1969-03-23,Health,Mass Customer,0,0,4.0,53,50,441 Old Shore Circle,2131,NSW,Australia,11
1753,Female,6,1997-10-12,Health,High Net Worth,0,1,1.0,24,20,3483 Burrows Hill,2137,NSW,Australia,11
1754,Female,24,1965-11-27,Retail,Mass Customer,0,1,15.0,56,60,84707 Harper Circle,3114,VIC,Australia,10
1755,Female,38,1986-08-23,Property,Mass Customer,0,0,20.0,35,40,78 Jackson Point,2047,NSW,Australia,11
1757,Male,68,1966-03-03,IT,High Net Worth,0,0,7.0,56,60,73425 Mitchell Court,4304,QLD,Australia,3
1758,Female,16,1971-10-28,Argiculture,Mass Customer,0,1,6.0,50,50,4 5th Circle,2800,NSW,Australia,2
1759,Male,52,1969-06-02,Financial Services,High Net Worth,0,0,15.0,53,50,096 Anniversary Point,2030,NSW,Australia,12
1760,Female,68,1966-04-27,Health,High Net Worth,0,0,15.0,56,60,7714 Heffernan Circle,3130,VIC,Australia,8
1761,Female,96,1974-08-29,Manufacturing,Mass Customer,0,1,14.0,47,50,2 Portage Avenue,2170,NSW,Australia,9
1762,Female,49,1978-04-30,Health,Mass Customer,0,1,18.0,44,40,636 Debs Circle,3039,VIC,Australia,9
1763,Female,96,1994-10-30,Manufacturing,Affluent Customer,0,1,7.0,27,30,08731 Coleman Lane,3352,VIC,Australia,6
1767,Female,28,1959-03-10,Manufacturing,Affluent Customer,0,1,19.0,63,60,3 Nevada Road,4215,QLD,Australia,3
1768,Male,36,1974-02-09,Manufacturing,High Net Worth,0,0,13.0,48,50,01 Havey Drive,2099,NSW,Australia,12
1771,Female,1,1974-11-01,Manufacturing,Mass Customer,0,1,14.0,47,50,410 Hoepker Pass,4123,QLD,Australia,5
1772,Male,98,1984-07-07,Financial Services,High Net Worth,0,1,14.0,38,40,6 Reinke Street,2768,NSW,Australia,10
1774,Male,48,1978-11-01,Financial Services,Mass Customer,0,1,18.0,43,40,6 Hansons Park,2145,NSW,Australia,7
1775,Female,73,1995-10-01,Financial Services,Affluent Customer,0,0,3.0,26,30,5394 Dryden Terrace,3149,VIC,Australia,11
1776,Male,77,1978-08-26,Financial Services,Affluent Customer,0,0,10.0,43,40,56 Bultman Parkway,4721,QLD,Australia,1
1777,Female,47,1994-05-02,Retail,Affluent Customer,0,0,1.0,28,30,835 West Hill,2118,NSW,Australia,11
1779,Male,55,1996-11-19,Argiculture,Affluent Customer,0,0,5.0,25,20,6238 Hanover Crossing,3141,VIC,Australia,7
1782,Male,47,1966-12-22,Health,Affluent Customer,0,1,9.0,55,60,162 Golf View Hill,2011,NSW,Australia,6
1783,Male,55,1995-07-30,Retail,Mass Customer,0,1,7.0,26,30,7389 Union Place,2745,NSW,Australia,8
1784,Female,37,1994-10-15,Manufacturing,Mass Customer,0,1,6.0,27,30,07 Miller Pass,2017,NSW,Australia,9
1785,Male,23,1960-12-10,Health,Mass Customer,0,0,19.0,61,60,30 Delladonna Plaza,3046,VIC,Australia,8
1786,Female,70,1962-03-20,Argiculture,High Net Worth,0,1,11.0,60,60,7395 Blackbird Lane,2134,NSW,Australia,9
1787,Male,2,1976-11-21,Retail,High Net Worth,0,1,13.0,45,40,79427 Hudson Trail,3677,VIC,Australia,1
1788,Female,79,1964-08-10,Financial Services,High Net Worth,0,1,10.0,57,60,67 Hooker Place,2380,NSW,Australia,5
1789,Female,44,1986-08-29,Property,Mass Customer,0,0,9.0,35,40,0380 Chinook Avenue,2047,NSW,Australia,12
1790,Male,90,1993-09-25,Health,Affluent Customer,0,0,1.0,28,30,4092 Brentwood Trail,2147,NSW,Australia,10
1791,Female,20,1974-12-25,IT,Affluent Customer,0,1,19.0,47,50,613 Mayfield Trail,4012,QLD,Australia,6
1792,Male,1,1988-04-07,Financial Services,Mass Customer,0,0,15.0,34,30,2 Spohn Court,2750,NSW,Australia,9
1793,Male,19,1989-06-14,Financial Services,Mass Customer,0,1,2.0,33,30,05239 Springs Circle,3030,VIC,Australia,7
1794,Female,53,1969-03-10,Property,Mass Customer,0,0,8.0,53,50,59 Old Gate Drive,4878,QLD,Australia,5
1795,Male,40,1977-09-21,Manufacturing,Affluent Customer,0,0,7.0,44,40,31186 Hoard Junction,2015,NSW,Australia,12
1796,Female,79,1969-11-28,Manufacturing,High Net Worth,0,1,8.0,52,50,2 Crest Line Crossing,2072,NSW,Australia,9
1798,Female,46,2000-10-11,Manufacturing,High Net Worth,0,1,1.0,21,20,93 Lakeland Court,3810,VIC,Australia,6
1800,Female,30,1955-09-23,Argiculture,High Net Worth,0,0,11.0,66,70,79737 Hollow Ridge Trail,2199,NSW,Australia,9
1801,Male,48,1976-12-23,Manufacturing,Affluent Customer,0,0,21.0,45,40,95465 Union Plaza,4055,QLD,Australia,7
1802,Female,3,1973-04-11,Manufacturing,Mass Customer,0,0,7.0,49,50,66238 Old Gate Circle,4157,QLD,Australia,9
1804,Female,91,1963-03-28,Property,Affluent Customer,0,0,4.0,59,60,3 Mallard Center,2251,NSW,Australia,8
1805,Female,90,1976-10-15,Financial Services,Mass Customer,0,0,12.0,45,40,31 Eastwood Circle,2460,NSW,Australia,3
1808,Male,98,1965-12-15,Retail,High Net Worth,0,0,17.0,56,60,21969 Lawn Court,2095,NSW,Australia,9
1809,Female,67,1961-01-26,Health,Mass Customer,0,1,19.0,61,60,7 Erie Court,2263,NSW,Australia,7
1810,Male,98,1959-05-06,Manufacturing,High Net Worth,0,0,16.0,63,60,0724 Oxford Crossing,2146,NSW,Australia,9
1811,Male,59,1999-10-13,Financial Services,Mass Customer,0,0,1.0,22,20,1 Monterey Terrace,2011,NSW,Australia,12
1812,Female,20,1959-07-11,Health,Affluent Customer,0,0,14.0,63,60,75 Duke Plaza,2147,NSW,Australia,9
1813,Female,45,2001-05-19,Manufacturing,Mass Customer,0,0,1.0,21,20,156 Lakeland Way,4035,QLD,Australia,9
1814,Female,33,1988-08-18,Retail,Affluent Customer,0,0,17.0,33,30,91 Mosinee Point,2166,NSW,Australia,5
1815,Female,23,1954-03-26,Argiculture,Mass Customer,0,1,19.0,68,70,1508 Hooker Avenue,2000,NSW,Australia,8
1816,Female,68,1977-02-25,Argiculture,Mass Customer,0,0,18.0,45,40,3202 Ridge Oak Alley,4121,QLD,Australia,9
1818,Female,64,1967-04-01,Entertainment,Mass Customer,0,1,11.0,55,60,42952 Fairfield Center,3012,VIC,Australia,8
1819,Female,26,1994-11-23,Entertainment,Mass Customer,0,1,8.0,27,30,1 Garrison Street,3103,VIC,Australia,12
1820,Male,12,1996-04-02,IT,Affluent Customer,0,0,5.0,26,30,013 Armistice Street,2769,NSW,Australia,10
1821,Male,89,1972-03-09,Entertainment,High Net Worth,0,1,15.0,50,50,3201 Canary Center,2540,NSW,Australia,9
1822,Female,67,1962-09-18,Financial Services,Mass Customer,0,0,9.0,59,60,4365 Basil Junction,2539,NSW,Australia,7
1824,Female,12,1959-10-12,Manufacturing,Affluent Customer,0,1,5.0,62,60,2364 Dovetail Way,3048,VIC,Australia,6
1825,Male,82,1967-02-14,Financial Services,Mass Customer,0,1,17.0,55,60,738 Sloan Place,3212,VIC,Australia,5
1826,Male,33,1961-01-10,Manufacturing,High Net Worth,0,1,7.0,61,60,318 Jenifer Alley,2119,NSW,Australia,11
1827,Female,92,1978-01-15,Retail,Affluent Customer,0,1,18.0,44,40,6395 Anthes Hill,4504,QLD,Australia,4
1828,Female,65,1987-12-02,Manufacturing,Affluent Customer,0,0,14.0,34,30,36516 Forster Lane,4034,QLD,Australia,7
1830,Male,98,1985-04-30,Manufacturing,High Net Worth,0,0,12.0,37,40,717 Oakridge Way,2117,NSW,Australia,8
1831,Male,58,1977-11-13,Health,Mass Customer,0,0,15.0,44,40,16405 Doe Crossing Parkway,3630,VIC,Australia,3
1832,Female,53,1964-11-05,Manufacturing,Mass Customer,0,1,12.0,57,60,16 Monument Place,4701,QLD,Australia,3
1833,Male,67,1967-03-15,Financial Services,High Net Worth,0,1,19.0,55,60,99841 Talisman Street,4224,QLD,Australia,3
1834,Male,84,1977-06-30,Financial Services,High Net Worth,0,1,11.0,45,40,21 Duke Hill,4344,QLD,Australia,4
1835,Male,48,1993-06-30,Financial Services,Affluent Customer,0,1,1.0,29,30,891 Anderson Parkway,2009,NSW,Australia,10
1836,Female,54,1955-06-05,Health,Mass Customer,0,1,13.0,67,70,9446 Holmberg Court,2133,NSW,Australia,11
1837,Male,9,1973-12-29,Manufacturing,Mass Customer,0,1,19.0,48,50,46512 Cambridge Avenue,2759,NSW,Australia,8
1838,Female,14,1964-11-25,Financial Services,Affluent Customer,0,1,12.0,57,60,54250 Welch Pass,3145,VIC,Australia,11
1839,Female,60,1987-05-08,Entertainment,High Net Worth,0,1,5.0,35,40,734 South Court,4152,QLD,Australia,8
1840,Male,22,1977-11-04,Argiculture,High Net Worth,0,1,20.0,44,40,769 Banding Avenue,2151,NSW,Australia,10
1841,Male,63,1995-10-22,Argiculture,Affluent Customer,0,0,2.0,26,30,2590 Northport Hill,2070,NSW,Australia,11
1842,Male,89,1977-02-27,Financial Services,Mass Customer,0,0,8.0,45,40,9649 Cascade Way,2250,NSW,Australia,8
1845,Male,34,1978-01-16,Financial Services,Mass Customer,0,0,6.0,44,40,4 Sunnyside Crossing,2125,NSW,Australia,12
1846,Female,4,1978-12-18,Manufacturing,Affluent Customer,0,0,7.0,43,40,8 Hoffman Alley,3181,VIC,Australia,10
1847,Female,68,1978-02-04,Manufacturing,Mass Customer,0,0,6.0,44,40,894 Duke Crossing,2665,NSW,Australia,1
1848,Male,22,1976-11-25,Manufacturing,Mass Customer,0,0,9.0,45,40,01714 Claremont Center,2474,NSW,Australia,3
1849,Male,6,1958-07-01,Retail,Mass Customer,0,1,5.0,64,60,6809 Maple Park,3023,VIC,Australia,8
1850,Male,4,1978-05-16,Manufacturing,High Net Worth,0,0,7.0,44,40,95294 Karstens Park,2155,NSW,Australia,9
1852,Female,22,1978-01-21,Manufacturing,Affluent Customer,0,0,18.0,44,40,14 Westport Pass,3029,VIC,Australia,6
1855,Male,2,1971-07-08,Entertainment,Mass Customer,0,1,18.0,51,50,0 Prairie Rose Place,3802,VIC,Australia,7
1856,Female,57,1969-07-20,Retail,Mass Customer,0,0,4.0,52,50,56145 Porter Lane,2010,NSW,Australia,10
1857,Male,57,1968-09-20,Manufacturing,Affluent Customer,0,1,5.0,53,50,509 Ridgeway Junction,3166,VIC,Australia,10
1858,Female,30,1957-04-26,Manufacturing,High Net Worth,0,1,11.0,65,60,41 Eagan Junction,2570,NSW,Australia,8
1859,Female,81,1990-04-08,IT,High Net Worth,0,1,12.0,32,30,5290 Lunder Park,2287,NSW,Australia,7
1860,Female,4,1976-12-28,Manufacturing,Mass Customer,0,1,17.0,45,40,52425 Prairie Rose Road,4500,QLD,Australia,6
1861,Female,26,1967-07-18,Manufacturing,Mass Customer,0,1,8.0,54,50,7939 Toban Crossing,2770,NSW,Australia,7
1862,Female,24,1980-06-29,Health,High Net Worth,0,1,4.0,42,40,0672 Lyons Pass,2153,NSW,Australia,10
1863,Male,10,1978-05-11,Telecommunications,High Net Worth,0,0,20.0,44,40,904 Mandrake Parkway,2820,NSW,Australia,1
1864,Female,45,1960-07-03,Retail,Mass Customer,0,0,18.0,62,60,3007 Summer Ridge Street,4511,QLD,Australia,7
1866,Male,27,1992-10-07,Manufacturing,Mass Customer,0,0,2.0,29,30,007 Canary Circle,2047,NSW,Australia,12
1868,Female,11,1988-06-22,Retail,Mass Customer,0,0,10.0,34,30,87705 Hovde Center,4870,QLD,Australia,5
1869,Female,73,1977-10-19,Financial Services,High Net Worth,0,1,9.0,44,40,765 6th Plaza,4226,QLD,Australia,7
1871,Female,52,1994-01-23,Financial Services,High Net Worth,0,1,8.0,28,30,66811 Lerdahl Way,4160,QLD,Australia,4
1872,Male,75,1973-05-28,Manufacturing,Mass Customer,0,1,14.0,49,50,5809 Coolidge Avenue,2747,NSW,Australia,6
1873,Male,49,1992-07-09,Manufacturing,Affluent Customer,0,1,4.0,30,30,2769 Banding Avenue,3189,VIC,Australia,10
1874,Male,17,1957-09-29,Argiculture,High Net Worth,0,1,7.0,64,60,3 Monterey Trail,2582,NSW,Australia,9
1875,Male,4,1959-01-11,Retail,High Net Worth,0,1,19.0,63,60,85549 Sheridan Parkway,4170,QLD,Australia,8
1876,Male,16,1977-05-28,Financial Services,Affluent Customer,0,0,21.0,45,40,4498 Donald Crossing,2525,NSW,Australia,10
1877,Male,13,1966-09-09,Financial Services,High Net Worth,0,1,16.0,55,60,4 Ridgeway Court,4030,QLD,Australia,4
1878,Male,6,1954-11-06,Health,Affluent Customer,0,0,10.0,67,70,4 Bartelt Hill,4510,QLD,Australia,1
1879,Male,4,1967-04-25,Manufacturing,High Net Worth,0,0,5.0,55,60,91116 Riverside Plaza,2114,NSW,Australia,8
1882,Male,86,1964-05-05,Manufacturing,Affluent Customer,0,0,10.0,58,60,9 Superior Terrace,2199,NSW,Australia,9
1883,Female,6,1991-08-13,Health,Mass Customer,0,0,6.0,30,30,57 Marquette Hill,4120,QLD,Australia,6
1884,Female,19,1969-11-25,Manufacturing,Mass Customer,0,1,17.0,52,50,36 Sommers Place,2096,NSW,Australia,12
1885,Male,18,1982-10-27,Health,High Net Worth,0,1,11.0,39,40,83148 Rowland Alley,2530,NSW,Australia,8
1886,Female,35,1978-09-22,IT,Affluent Customer,0,0,18.0,43,40,34 Arrowood Pass,2567,NSW,Australia,9
1887,Female,22,1965-06-22,IT,Affluent Customer,0,1,8.0,57,60,72 Mandrake Court,3183,VIC,Australia,9
1888,Female,67,2002-01-26,Health,Mass Customer,0,1,1.0,20,20,9 Emmet Hill,2042,NSW,Australia,10
1889,Male,98,1973-07-07,Retail,Affluent Customer,0,0,11.0,49,50,16984 Pankratz Park,2324,NSW,Australia,7
1890,Male,89,1972-10-08,Financial Services,Mass Customer,0,0,7.0,49,50,9460 Laurel Crossing,4032,QLD,Australia,7
1891,Male,6,1990-03-02,Retail,Mass Customer,0,1,19.0,32,30,5786 Kinsman Point,2127,NSW,Australia,8
1892,Female,48,1995-09-07,Retail,High Net Worth,0,1,2.0,26,30,4 Fairfield Way,2487,NSW,Australia,10
1894,Male,86,1976-04-01,Manufacturing,High Net Worth,0,1,17.0,46,50,49 Fulton Park,3156,VIC,Australia,8
1895,Female,53,1975-09-02,Manufacturing,Mass Customer,0,0,15.0,46,50,0 Corben Court,3121,VIC,Australia,11
1898,Female,67,1979-11-24,Manufacturing,Affluent Customer,0,1,12.0,42,40,6244 Forest Point,4103,QLD,Australia,9
1899,Male,29,1997-09-02,Retail,Affluent Customer,0,1,4.0,24,20,0306 Donald Court,3844,VIC,Australia,1
1900,Male,67,1980-08-15,Financial Services,Affluent Customer,0,1,19.0,41,40,3762 Victoria Alley,4078,QLD,Australia,6
1901,Male,40,1977-08-22,Argiculture,Affluent Customer,0,0,8.0,44,40,3 Manley Crossing,4074,QLD,Australia,6
1902,Female,48,1964-12-01,Financial Services,Mass Customer,0,1,4.0,57,60,36866 Summit Point,3750,VIC,Australia,9
1904,Female,60,1978-01-25,IT,High Net Worth,0,1,14.0,44,40,7450 Prairie Rose Drive,2868,NSW,Australia,1
1905,Female,21,1953-09-17,Manufacturing,Affluent Customer,0,0,15.0,68,70,83975 Rowland Place,2166,NSW,Australia,6
1906,Male,69,1988-04-24,Retail,Mass Customer,0,0,22.0,34,30,01 Weeping Birch Plaza,2640,NSW,Australia,4
1907,Male,69,1974-11-04,Health,High Net Worth,0,0,18.0,47,50,738 Dixon Drive,2575,NSW,Australia,8
1908,Female,2,1963-12-10,Financial Services,High Net Worth,0,1,6.0,58,60,5766 Pearson Court,2227,NSW,Australia,8
1909,Female,32,1984-12-11,Argiculture,Affluent Customer,0,1,13.0,37,40,9 Shelley Center,2170,NSW,Australia,7
1910,Female,20,1959-07-13,Property,High Net Worth,0,1,14.0,63,60,07273 Sundown Trail,2358,NSW,Australia,2
1911,Male,22,1980-06-08,Manufacturing,Mass Customer,0,0,3.0,42,40,2 Maryland Drive,4227,QLD,Australia,7
1912,Male,36,1992-11-04,Manufacturing,High Net Worth,0,0,7.0,29,30,3 Roth Place,2449,NSW,Australia,2
1913,Female,36,1973-11-02,Health,Mass Customer,0,1,17.0,48,50,81856 Express Lane,2299,NSW,Australia,6
1914,Male,72,1968-06-21,Financial Services,Mass Customer,0,0,5.0,54,50,5 Porter Road,4014,QLD,Australia,6
1915,Female,40,1953-10-12,Health,Mass Customer,0,1,12.0,68,70,59 Waywood Road,3163,VIC,Australia,8
1916,Male,71,1995-03-05,Retail,High Net Worth,0,1,7.0,27,30,6838 Anniversary Junction,2484,NSW,Australia,4
1917,Female,7,1973-07-28,Argiculture,Affluent Customer,0,1,8.0,48,50,90128 Caliangt Place,2484,NSW,Australia,4
1919,Male,40,1960-12-23,Argiculture,Mass Customer,0,1,19.0,61,60,9 Utah Road,4179,QLD,Australia,8
1920,Male,29,1988-01-06,Financial Services,Mass Customer,0,0,13.0,34,30,00213 Atwood Pass,2340,NSW,Australia,1
1923,Male,52,1970-08-23,Health,Mass Customer,0,0,9.0,51,50,4 Susan Center,3170,VIC,Australia,9
1926,Male,72,1957-11-15,Financial Services,High Net Worth,0,1,10.0,64,60,34694 Sugar Place,4740,QLD,Australia,5
1927,Female,11,1975-07-15,Manufacturing,Affluent Customer,0,1,8.0,47,50,26876 Lyons Court,3166,VIC,Australia,10
1928,Male,2,1977-09-24,Manufacturing,High Net Worth,0,1,13.0,44,40,8308 Linden Place,2570,NSW,Australia,9
1929,Female,79,1986-10-12,Health,Affluent Customer,0,0,20.0,35,40,32708 Bluestem Alley,3976,VIC,Australia,7
1930,Male,27,1996-06-14,Manufacturing,High Net Worth,0,0,3.0,26,30,3542 Arkansas Place,3380,VIC,Australia,1
1931,Male,85,1973-11-06,Health,Affluent Customer,0,0,6.0,48,50,642 Anderson Circle,4132,QLD,Australia,5
1932,Female,98,1977-01-03,Entertainment,Affluent Customer,0,1,3.0,45,40,8318 Continental Alley,3175,VIC,Australia,7
1933,Male,72,1980-09-10,Manufacturing,Affluent Customer,0,0,18.0,41,40,7202 Prairieview Court,2221,NSW,Australia,11
1936,Female,36,1964-07-08,Manufacturing,Mass Customer,0,1,12.0,58,60,710 Schiller Plaza,3338,VIC,Australia,1
1937,Male,69,1974-01-08,Health,Mass Customer,0,0,19.0,48,50,698 Old Gate Lane,2619,NSW,Australia,3
1940,Female,52,1977-03-02,Manufacturing,High Net Worth,0,1,8.0,45,40,1 Vernon Terrace,4226,QLD,Australia,6
1941,Male,83,1992-05-23,Entertainment,Mass Customer,0,0,2.0,30,30,79862 Darwin Crossing,4215,QLD,Australia,8
1942,Male,0,1987-01-08,Financial Services,High Net Worth,0,0,19.0,35,40,184 Hoepker Way,2197,NSW,Australia,9
1943,Male,35,1985-10-03,Financial Services,Affluent Customer,0,1,13.0,36,40,40 New Castle Avenue,2043,NSW,Australia,11
1944,Male,73,1980-07-30,Argiculture,High Net Worth,0,1,8.0,41,40,9525 Johnson Place,3190,VIC,Australia,8
1947,Female,66,1963-12-11,Telecommunications,Affluent Customer,0,1,18.0,58,60,4262 Melvin Avenue,2759,NSW,Australia,8
1948,Female,30,1964-06-08,Entertainment,Mass Customer,0,0,11.0,58,60,4415 Dwight Center,2528,NSW,Australia,7
1949,Female,9,1954-05-10,Manufacturing,Mass Customer,0,0,7.0,68,70,1197 Carey Junction,2280,NSW,Australia,7
1950,Male,27,1963-10-07,Manufacturing,Affluent Customer,0,1,19.0,58,60,227 Havey Trail,2795,NSW,Australia,6
1951,Male,93,2000-06-07,Manufacturing,Mass Customer,0,1,2.0,22,20,2 Manufacturers Parkway,3199,VIC,Australia,6
1952,Female,35,1974-01-29,Health,Mass Customer,0,1,9.0,48,50,9175 Stephen Drive,4035,QLD,Australia,8
1953,Female,23,1978-06-05,Financial Services,High Net Worth,0,0,12.0,44,40,299 Pine View Parkway,3121,VIC,Australia,12
1954,Male,88,1967-11-29,Manufacturing,Affluent Customer,0,0,5.0,54,50,71 Orin Crossing,2155,NSW,Australia,9
1956,Male,36,1994-07-08,Health,Affluent Customer,0,1,3.0,28,30,37 Mockingbird Street,4017,QLD,Australia,3
1957,Male,1,1977-09-19,Property,Affluent Customer,0,0,4.0,44,40,00969 Gale Way,3108,VIC,Australia,10
1959,Male,3,1978-09-18,Health,Mass Customer,0,1,16.0,43,40,83 Wayridge Circle,4152,QLD,Australia,9
1962,Male,13,1977-11-01,Retail,Mass Customer,0,1,22.0,44,40,29 Hansons Crossing,2318,NSW,Australia,4
1963,Male,81,1998-03-18,Argiculture,Mass Customer,0,1,4.0,24,20,493 Buell Point,4500,QLD,Australia,8
1964,Female,60,1964-06-19,Financial Services,Affluent Customer,0,1,9.0,58,60,7 Del Mar Crossing,4680,QLD,Australia,7
1965,Male,81,1973-12-14,Retail,Mass Customer,0,1,3.0,48,50,7 Elgar Plaza,2250,NSW,Australia,9
1966,Male,75,1993-10-31,Financial Services,High Net Worth,0,0,3.0,28,30,425 Marquette Way,2116,NSW,Australia,10
1967,Female,88,1985-11-19,Manufacturing,Affluent Customer,0,1,17.0,36,40,67104 Bunting Crossing,2043,NSW,Australia,9
1968,Female,31,1994-06-12,Entertainment,Mass Customer,0,0,1.0,28,30,243 Raven Drive,4815,QLD,Australia,3
1969,Male,54,1961-07-06,IT,Mass Customer,0,1,19.0,61,60,248 School Park,3156,VIC,Australia,8
1970,Male,51,1982-08-23,Manufacturing,Mass Customer,0,0,7.0,39,40,5 Onsgard Plaza,3134,VIC,Australia,10
1971,Female,49,1998-02-10,Manufacturing,Mass Customer,0,1,4.0,24,20,38 Havey Place,3049,VIC,Australia,5
1972,Male,12,1989-07-14,IT,Mass Customer,0,1,2.0,33,30,38 Armistice Alley,2018,NSW,Australia,8
1973,Female,52,1980-01-11,Financial Services,High Net Worth,0,0,5.0,42,40,34953 Oak Circle,2153,NSW,Australia,10
1975,Female,39,1965-10-19,Health,Affluent Customer,0,0,4.0,56,60,04046 Summit Avenue,4217,QLD,Australia,9
1976,Female,84,1975-08-16,Manufacturing,Mass Customer,0,0,11.0,46,50,986 Hollow Ridge Crossing,3821,VIC,Australia,7
1977,Female,28,1977-10-04,Manufacturing,Mass Customer,0,1,5.0,44,40,4622 Dixon Junction,2048,NSW,Australia,8
1978,Female,53,1955-01-06,Health,Mass Customer,0,0,16.0,67,70,3563 Darwin Avenue,3095,VIC,Australia,9
1979,Male,98,1960-05-15,Manufacturing,Mass Customer,0,1,11.0,62,60,38759 Butterfield Avenue,4305,QLD,Australia,2
1980,Male,97,1992-06-20,Health,High Net Worth,0,1,7.0,30,30,67125 Melody Place,2747,NSW,Australia,8
1982,Female,80,1968-03-30,Financial Services,High Net Worth,0,1,16.0,54,50,8 Farwell Parkway,2428,NSW,Australia,2
1983,Female,6,1963-03-10,Entertainment,Affluent Customer,0,1,18.0,59,60,19 Barby Parkway,4127,QLD,Australia,4
1984,Male,70,1999-06-01,Health,Mass Customer,0,1,1.0,23,20,681 School Avenue,2077,NSW,Australia,10
1986,Female,53,1981-12-30,Retail,Mass Customer,0,0,16.0,40,40,366 International Way,2170,NSW,Australia,8
1987,Male,56,1956-06-08,Health,Affluent Customer,0,0,8.0,66,70,427 Rockefeller Drive,2093,NSW,Australia,12
1988,Male,27,1957-04-15,Property,Mass Customer,0,0,8.0,65,60,5176 Division Hill,3216,VIC,Australia,5
1989,Female,46,1973-07-21,Property,High Net Worth,0,1,17.0,48,50,1 Raven Place,2160,NSW,Australia,6
1991,Male,35,1993-09-27,Health,Mass Customer,0,1,8.0,28,30,42554 Burrows Court,2117,NSW,Australia,10
1992,Female,28,1995-10-21,Manufacturing,Mass Customer,0,1,3.0,26,30,726 Warrior Center,2077,NSW,Australia,10
1994,Female,71,1986-04-25,Manufacturing,High Net Worth,0,0,11.0,36,40,35 Debra Way,3201,VIC,Australia,6
1996,Male,4,1985-12-29,Manufacturing,Mass Customer,0,0,4.0,36,40,6698 Melody Crossing,4556,QLD,Australia,8
1998,Male,13,1975-03-26,Manufacturing,High Net Worth,0,0,21.0,47,50,6 Rockefeller Pass,3075,VIC,Australia,7
1999,Female,6,1962-08-16,Manufacturing,Mass Customer,0,1,7.0,59,60,7875 Fieldstone Pass,4216,QLD,Australia,10
2001,Female,21,1977-10-06,Manufacturing,Mass Customer,0,1,3.0,44,40,3 Bonner Point,2800,NSW,Australia,4
2002,Female,55,1971-06-20,Financial Services,Mass Customer,0,0,12.0,51,50,113 Lien Place,2560,NSW,Australia,6
2003,Female,80,1962-06-21,Manufacturing,High Net Worth,0,1,8.0,60,60,064 Fallview Terrace,4500,QLD,Australia,7
2004,Male,16,1963-06-12,Manufacturing,Affluent Customer,0,1,10.0,59,60,32 Sutteridge Trail,2470,NSW,Australia,1
2005,Female,41,1978-08-20,Manufacturing,High Net Worth,0,0,17.0,43,40,3984 Clove Street,3192,VIC,Australia,10
2006,Female,33,1999-10-04,Property,High Net Worth,0,1,2.0,22,20,4 Rowland Plaza,2324,NSW,Australia,4
2007,Male,8,1970-04-13,Manufacturing,Mass Customer,0,1,15.0,52,50,5157 Maple Wood Circle,2537,NSW,Australia,8
2008,Male,77,1993-07-27,Financial Services,Mass Customer,0,1,3.0,28,30,559 Blackbird Street,4580,QLD,Australia,2
2009,Female,19,1960-03-16,Health,Affluent Customer,0,1,19.0,62,60,6466 Troy Street,2763,NSW,Australia,8
2010,Male,88,1974-01-31,Manufacturing,High Net Worth,0,1,7.0,48,50,7135 Ruskin Avenue,2563,NSW,Australia,11
2011,Male,68,1978-01-22,Manufacturing,High Net Worth,0,1,12.0,44,40,5 Loftsgordon Avenue,2068,NSW,Australia,12
2012,Female,55,1972-09-07,Health,High Net Worth,0,0,4.0,49,50,33 Del Mar Junction,2264,NSW,Australia,8
2013,Female,99,1995-08-10,Health,Affluent Customer,0,1,19.0,26,30,06069 Hayes Road,2099,NSW,Australia,8
2014,Female,49,1990-05-25,Manufacturing,Mass Customer,0,1,8.0,32,30,828 Waubesa Pass,2234,NSW,Australia,10
2015,Female,6,1974-02-19,Health,Affluent Customer,0,0,7.0,48,50,1 Bobwhite Circle,2230,NSW,Australia,9
